SAPNo;Cena w TD;Waluta
1342902;1616,24;PLN
1343433;648,71;PLN
1343436;153,78;PLN
1343437;248,96;PLN
1343438;315,08;PLN
1343440;828,68;PLN
1343444;146,57;PLN
1343446;95,18;PLN
1343447;124,48;PLN
1343448;341,33;PLN
1343451;36,57;PLN
1343453;263,30;PLN
1343454;106,29;PLN
1343455;32,96;PLN
1343456;32,96;PLN
1343457;33,01;PLN
1343860;48,22;PLN
1343861;62,38;PLN
1345176;26335,04;PLN
1346607;384,28;PLN
1346608;306,00;PLN
1346938;73,44;PLN
1346939;172,30;PLN
1346940;93,97;PLN
1346941;188,83;PLN
1347312;33,23;PLN
1347313;66,53;PLN
1347515;66,46;PLN
1347522;164,77;PLN
1347523;98,84;PLN
1347525;164,39;PLN
1347526;98,84;PLN
1347527;132,07;PLN
1347593;98,84;PLN
1347594;26,42;PLN
1347877;49,42;PLN
1347945;6073,83;PLN
1348003;2158,77;PLN
1348044;82,64;PLN
1348104;132,07;PLN
1348106;132,07;PLN
1348108;82,64;PLN
1348109;98,84;PLN
1348801;1410,51;PLN
1350970;124,53;PLN
1351260;172,99;PLN
1351269;80,80;PLN
1351968;82,64;PLN
1351970;49,42;PLN
1351971;82,64;PLN
1351973;49,42;PLN
1352371;49,42;PLN
1352600;805,20;PLN
1352601;313,12;PLN
1352612;284,66;PLN
1352614;209,93;PLN
1352617;242,14;PLN
1352618;525,56;PLN
1352623;98,74;PLN
1352627;487,47;PLN
1352628;263,30;PLN
1352629;558,63;PLN
1352631;58,51;PLN
1352634;331,72;PLN
1353271;13,63;PLN
1353274;26,42;PLN
1353281;66,46;PLN
1353289;49,42;PLN
1353290;66,46;PLN
1355636;3,52;PLN
1355785;775,39;PLN
1355787;1001,43;PLN
1355789;1170,90;PLN
1355845;55,90;PLN
1356403;606,37;PLN
1356476;606,37;PLN
1356691;315,46;PLN
1356692;610,81;PLN
1363870;375,78;PLN
1363871;617,04;PLN
1363984;1046,10;PLN
1363997;106,05;PLN
1364464;249,47;PLN
1366018;474,91;PLN
1369675;454,99;PLN
1369677;10388,89;PLN
1372442;1826,08;PLN
1372443;280,86;PLN
1372887;1218,83;PLN
1372937;60,76;PLN
1373054;277,49;PLN
1373055;277,49;PLN
1373056;277,49;PLN
1373057;276,00;PLN
1373058;266,40;PLN
1373059;266,40;PLN
1373060;263,28;PLN
1373061;181,46;PLN
1373062;183,67;PLN
1373063;183,67;PLN
1373064;183,67;PLN
1373065;181,46;PLN
1373066;277,49;PLN
1373067;1033,09;PLN
1373068;1003,39;PLN
1373069;1033,09;PLN
1373070;1003,39;PLN
1373071;1003,34;PLN
1373072;1033,09;PLN
1373073;1033,09;PLN
1373074;1033,09;PLN
1373075;673,19;PLN
1373076;653,80;PLN
1373077;673,19;PLN
1373078;653,80;PLN
1373079;2888,38;PLN
1373080;2888,38;PLN
1373081;2888,33;PLN
1373082;2888,38;PLN
1373083;2888,38;PLN
1373084;2888,38;PLN
1373085;2888,38;PLN
1373086;2888,38;PLN
1373087;310,38;PLN
1373215;390,68;PLN
1373560;1509,06;PLN
1373831;223,48;PLN
1374557;2521,43;PLN
1376086;369,10;PLN
1376087;369,10;PLN
1376088;356,85;PLN
1376089;242,46;PLN
1376090;356,85;PLN
1376922;788,49;PLN
1377909;327,89;PLN
1378763;47,75;PLN
1378844;43,47;PLN
1378845;43,47;PLN
1378846;43,47;PLN
1378847;43,47;PLN
1378848;46,92;PLN
1378849;43,47;PLN
1378850;43,47;PLN
1378851;43,47;PLN
1378852;47,75;PLN
1379692;57,13;PLN
1379847;37,12;PLN
1382279;146,27;PLN
1383235;70,62;PLN
1383245;72,54;PLN
1383248;73,60;PLN
1383250;72,54;PLN
1383253;73,60;PLN
1383255;73,60;PLN
1383258;73,60;PLN
1383266;142,68;PLN
1383270;142,42;PLN
1383276;37,08;PLN
1383278;72,61;PLN
1383281;72,50;PLN
1383283;72,68;PLN
1383286;72,50;PLN
1383288;72,55;PLN
1383291;61,74;PLN
1383307;75,65;PLN
1383309;75,65;PLN
1383314;94,27;PLN
1383315;70,62;PLN
1383316;70,62;PLN
1383320;121,09;PLN
1383321;97,66;PLN
1383322;125,22;PLN
1383324;138,66;PLN
1383328;165,07;PLN
1383329;137,23;PLN
1383332;148,56;PLN
1383337;181,59;PLN
1383341;71,54;PLN
1383342;71,54;PLN
1383344;71,54;PLN
1383346;71,18;PLN
1383347;61,91;PLN
1383348;72,61;PLN
1383350;61,82;PLN
1383351;60,93;PLN
1383352;61,82;PLN
1383353;61,82;PLN
1383354;61,82;PLN
1383355;61,82;PLN
1383356;61,82;PLN
1383357;41,17;PLN
1383358;41,17;PLN
1383359;41,17;PLN
1383360;40,45;PLN
1383361;52,52;PLN
1383363;57,81;PLN
1383364;58,85;PLN
1383365;58,85;PLN
1383366;58,85;PLN
1383367;58,85;PLN
1383368;58,85;PLN
1383379;52,52;PLN
1383380;52,52;PLN
1383381;52,52;PLN
1383382;52,52;PLN
1383383;52,52;PLN
1383384;52,52;PLN
1383385;52,52;PLN
1383386;52,52;PLN
1383387;40,45;PLN
1383388;40,58;PLN
1383389;40,45;PLN
1383390;40,58;PLN
1383566;386,16;PLN
1383569;387,90;PLN
1384284;33,37;PLN
1384993;1589,24;PLN
1385074;2081,92;PLN
1385075;2081,92;PLN
1385076;1285,62;PLN
1385078;163,55;PLN
1385083;778,82;PLN
1385084;616,22;PLN
1385085;778,82;PLN
1385086;778,82;PLN
1385088;1169,32;PLN
1385089;1169,32;PLN
1385090;1753,84;PLN
1385092;1753,84;PLN
1385093;1753,89;PLN
1385094;2081,92;PLN
1385717;165,20;PLN
1385720;160,79;PLN
1385721;160,79;PLN
1385722;206,12;PLN
1385723;204,57;PLN
1385766;209,10;PLN
1385772;235,62;PLN
1385931;353,34;PLN
1386105;200,04;PLN
1386106;262,12;PLN
1386107;262,12;PLN
1386108;262,12;PLN
1386109;279,28;PLN
1386110;489,70;PLN
1386111;489,70;PLN
1386112;489,70;PLN
1386155;558,74;PLN
1386156;114,25;PLN
1386463;463,99;PLN
1391906;10302,08;PLN
1392058;494,03;PLN
1392968;1169,32;PLN
1392973;651,50;PLN
1394052;3102,48;PLN
1395546;922,55;PLN
1395547;695,91;PLN
1395548;231,93;PLN
1396289;1845,19;PLN
1398010;115,58;PLN
1400820;359,56;PLN
1403559;429,99;PLN
1403560;448,62;PLN
1403562;980,87;PLN
1403563;1039,68;PLN
1404668;7709,15;PLN
1405069;1294,31;PLN
1405312;399,89;PLN
1405313;308,70;PLN
1407161;594,21;PLN
1408975;817,23;PLN
1409021;785,01;PLN
1409022;1118,90;PLN
1409815;202,37;PLN
1410509;3446,13;PLN
1410746;54,73;PLN
1410747;32,59;PLN
1410748;32,59;PLN
1410749;32,59;PLN
1411842;250,55;PLN
1412515;2521,57;PLN
1412588;131,81;PLN
1416174;249,27;PLN
1417675;32,18;PLN
1417676;44,49;PLN
1417679;31,01;PLN
1417680;33,48;PLN
1417860;1014,38;PLN
1417863;1014,38;PLN
1418044;1014,38;PLN
1418045;1014,38;PLN
1418046;1014,38;PLN
1418047;1014,38;PLN
1418048;1014,38;PLN
1418049;1014,38;PLN
1418050;1014,38;PLN
1422537;1234,43;PLN
1422694;87,37;PLN
1423588;303,38;PLN
1423646;370,16;PLN
1423647;369,19;PLN
1423648;370,16;PLN
1423649;370,16;PLN
1423650;370,16;PLN
1423651;370,16;PLN
1423652;370,16;PLN
1423653;368,27;PLN
1423661;370,16;PLN
1423674;368,27;PLN
1426359;140,66;PLN
1426360;235,93;PLN
1426361;232,77;PLN
1426414;1457,69;PLN
1426598;350,28;PLN
1426726;250,55;PLN
1426729;250,55;PLN
1426799;3781,96;PLN
1426902;452,26;PLN
1426904;858,24;PLN
1426905;1092,32;PLN
1426911;14389,42;PLN
1426913;16690,72;PLN
1426936;899,10;PLN
1426937;227,00;PLN
1426947;971,44;PLN
1426948;10101,99;PLN
1426949;14033,07;PLN
1426994;11821,16;PLN
1427000;12655,47;PLN
1427003;16279,80;PLN
1427007;20150,06;PLN
1427014;270,01;PLN
1427015;357,94;PLN
1427016;603,53;PLN
1427018;16688,21;PLN
1427020;14626,48;PLN
1427022;757,57;PLN
1427048;831,50;PLN
1427051;1862,37;PLN
1427062;30810,95;PLN
1427069;42943,41;PLN
1427095;857,18;PLN
1427133;179,96;PLN
1429583;370,16;PLN
1430224;368,27;PLN
1431753;110,53;PLN
1431754;274,81;PLN
1431835;250,55;PLN
1431836;250,55;PLN
1431838;250,55;PLN
1431839;368,27;PLN
1431840;250,55;PLN
1431841;249,27;PLN
1431842;250,55;PLN
1431843;250,55;PLN
1431884;250,55;PLN
1431885;250,55;PLN
1431886;368,56;PLN
1431887;368,27;PLN
1431888;368,27;PLN
1431889;368,27;PLN
1431890;368,56;PLN
1431891;249,27;PLN
1431892;249,27;PLN
1431893;249,27;PLN
1431894;368,27;PLN
1431895;368,90;PLN
1431896;368,94;PLN
1431897;369,19;PLN
1431898;369,19;PLN
1431899;370,16;PLN
1431900;368,27;PLN
1431902;249,27;PLN
1431903;249,27;PLN
1431904;249,27;PLN
1431905;249,27;PLN
1431906;368,27;PLN
1433606;1050,70;PLN
1433607;1554,65;PLN
1433609;1951,05;PLN
1433610;2112,63;PLN
1433611;2274,22;PLN
1437308;136,18;PLN
1437570;92,63;PLN
1437729;25,51;PLN
1437730;32,60;PLN
1437731;46,33;PLN
1439038;315,08;PLN
1440822;559,01;PLN
1441430;198,53;PLN
1441583;391,12;PLN
1441996;11707,38;PLN
1442627;6013,48;PLN
1442892;403,91;PLN
1443019;683,51;PLN
1443021;1013,74;PLN
1443423;1276,54;PLN
1443743;114,09;PLN
1443905;663,35;PLN
1444350;293,46;PLN
1445213;1580,91;PLN
1445224;1467,84;PLN
1446714;191,89;PLN
1447288;92,55;PLN
1447569;1673,33;PLN
1448253;179,96;PLN
1448254;179,96;PLN
1448256;193,84;PLN
1448259;355,64;PLN
1448291;342,43;PLN
1448402;102,89;PLN
1448403;108,72;PLN
1449559;101,90;PLN
1449635;58,51;PLN
1449660;260,63;PLN
1449661;274,85;PLN
1450050;312,71;PLN
1450053;607,52;PLN
1450054;556,39;PLN
1450063;103,10;PLN
1450065;171,26;PLN
1451489;102,48;PLN
1452350;644,71;PLN
1452352;413,34;PLN
1452353;391,23;PLN
1453513;692,09;PLN
1453673;806,91;PLN
1453836;43,92;PLN
1454502;30,90;PLN
1454503;40,24;PLN
1454644;40,19;PLN
1454645;39,61;PLN
1454646;40,19;PLN
1454647;40,19;PLN
1454648;819,22;PLN
1454649;405,44;PLN
1454650;761,11;PLN
1454651;753,13;PLN
1454652;761,11;PLN
1454653;337,91;PLN
1454654;341,46;PLN
1454655;344,01;PLN
1455586;2568,24;PLN
1455729;575,19;PLN
1455730;55,41;PLN
1455731;575,19;PLN
1456343;2543,70;PLN
1456427;40,19;PLN
1456428;39,48;PLN
1456819;145,01;PLN
1457676;356,53;PLN
1457677;356,53;PLN
1457678;356,47;PLN
1457679;338,71;PLN
1461162;15,68;PLN
1461163;28,72;PLN
1461164;18,07;PLN
1461166;75,72;PLN
1461168;112,41;PLN
1461170;26,48;PLN
1461171;50,12;PLN
1461172;30,78;PLN
1461174;139,20;PLN
1461181;18,54;PLN
1461283;40511,55;PLN
1461569;1253,89;PLN
1462112;230,34;PLN
1462115;145,09;PLN
1462312;1148,38;PLN
1464310;164,55;PLN
1464311;396,21;PLN
1464313;131,64;PLN
1464347;463,81;PLN
1466307;78,23;PLN
1466764;2309,02;PLN
1467700;201,09;PLN
1467701;181,68;PLN
1467714;155,95;PLN
1467731;244,69;PLN
1467732;286,86;PLN
1470121;28,34;PLN
1471113;760,16;PLN
1471614;73,00;PLN
1472351;470,08;PLN
1472523;42,56;PLN
1474524;25,53;PLN
1475450;2151,48;PLN
1479924;756,01;PLN
1481994;7088,91;PLN
1483968;128,30;PLN
1484027;20,09;PLN
1484029;35,05;PLN
1484031;86,04;PLN
1484044;161,08;PLN
1484045;235,32;PLN
1484116;273,47;PLN
1491061;6689,63;PLN
1491178;974,31;PLN
1491181;1020,98;PLN
1491182;1522,64;PLN
1491183;1522,64;PLN
1491194;1685,06;PLN
1491314;974,31;PLN
1491361;26011,51;PLN
1491373;974,31;PLN
1491542;3590,56;PLN
1492848;648,01;PLN
1494160;13389,60;PLN
1495592;1513,95;PLN
1495594;1522,02;PLN
1495650;276,63;PLN
1496773;736,24;PLN
1496774;492,23;PLN
1497866;86,28;PLN
1503166;590,96;PLN
1503168;398,57;PLN
1503310;252,92;PLN
1505936;8289,94;PLN
1506227;275,48;PLN
1506228;486,71;PLN
1512399;121,20;PLN
1513888;829,36;PLN
1514723;129,83;PLN
1514724;130,77;PLN
1514905;131,19;PLN
1514906;129,83;PLN
1514908;130,26;PLN
1514909;130,77;PLN
1515442;343,66;PLN
1516299;1055,95;PLN
1516300;140,94;PLN
1516302;821,01;PLN
1517370;1302,58;PLN
1517371;1302,58;PLN
1517372;1302,58;PLN
1517508;832,21;PLN
1517930;290,61;PLN
1517932;813,81;PLN
1517934;813,81;PLN
1517985;794,60;PLN
1517987;234,35;PLN
1517990;285,98;PLN
1517991;260,22;PLN
1517993;260,22;PLN
1517994;260,26;PLN
1518823;5353,47;PLN
1519065;2407,70;PLN
1521261;5801,08;PLN
1521490;57,99;PLN
1521952;81,62;PLN
1522075;5544,02;PLN
1522095;91,66;PLN
1522527;50,45;PLN
1522528;46,21;PLN
1523673;239,77;PLN
1524262;145,80;PLN
1524265;143,79;PLN
1524266;145,80;PLN
1524360;834,01;PLN
1524361;276,82;PLN
1524362;286,33;PLN
1524363;286,33;PLN
1524549;13236,31;PLN
1524953;9341,90;PLN
1529425;23,11;PLN
1530941;1385,56;PLN
1530943;1353,98;PLN
1533052;4335,39;PLN
1535080;786,49;PLN
1535099;625,19;PLN
1535133;1616,31;PLN
1535373;1799,39;PLN
1535374;1799,39;PLN
1535375;1799,39;PLN
1535397;26670,02;PLN
1535428;1128,65;PLN
1537545;407,78;PLN
1537581;2683,47;PLN
1540244;231,51;PLN
1540455;2387,91;PLN
1540537;733,73;PLN
1545321;1621,16;PLN
1551224;921,84;PLN
1553383;392,19;PLN
1553384;446,69;PLN
1553395;671,70;PLN
1553396;997,47;PLN
1553397;503,43;PLN
1553400;155,95;PLN
1553503;256,24;PLN
1553504;178,05;PLN
1553505;230,52;PLN
1553506;230,52;PLN
1553507;230,52;PLN
1553508;151,57;PLN
1553509;180,91;PLN
1553510;180,91;PLN
1553511;180,91;PLN
1553512;75,53;PLN
1553532;1080,62;PLN
1553533;852,91;PLN
1554727;65,68;PLN
1554760;166,64;PLN
1554766;140,43;PLN
1554781;73,73;PLN
1555971;6269,39;PLN
1555973;7467,48;PLN
1558444;33753,33;PLN
1558612;30,99;PLN
1558735;9236,09;PLN
1558736;37964,41;PLN
1562436;101,81;PLN
1565407;2245,02;PLN
1569656;1635,04;PLN
1574254;112,94;PLN
1574300;150,40;PLN
1574301;185,66;PLN
1574302;615,84;PLN
1574303;1157,01;PLN
1574304;2312,75;PLN
1574306;261,49;PLN
1574307;294,34;PLN
1574308;397,53;PLN
1574309;779,94;PLN
1574310;5342,32;PLN
1574311;1385,64;PLN
1574312;2656,18;PLN
1575632;331,23;PLN
1575633;40,19;PLN
1575634;39,89;PLN
1575726;40,19;PLN
1575727;40,19;PLN
1575728;40,19;PLN
1575729;40,24;PLN
1575730;40,19;PLN
1575755;39,89;PLN
1575756;40,19;PLN
1577865;557,43;PLN
1577866;884,45;PLN
1578022;343,66;PLN
1579273;1374,51;PLN
1580772;173,50;PLN
1582885;14711,56;PLN
1582895;11672,67;PLN
1582907;3215,77;PLN
1584300;20145,42;PLN
1587566;53852,51;PLN
1588044;642,76;PLN
1589587;401,69;PLN
1590096;157,17;PLN
1590150;83,31;PLN
1590256;356,47;PLN
1590257;1104,53;PLN
1590258;1238,69;PLN
1590259;2372,78;PLN
1590264;167,14;PLN
1590265;293,04;PLN
1590266;880,24;PLN
1591681;20169,76;PLN
1591870;103,89;PLN
1591871;5838,76;PLN
1592069;3498,87;PLN
1592070;4634,81;PLN
1592167;2796,61;PLN
1593608;170,20;PLN
1594213;79,02;PLN
1594241;43,62;PLN
1594287;79,02;PLN
1594298;79,02;PLN
1594345;40,36;PLN
1594349;39,14;PLN
1594353;39,14;PLN
1594360;39,14;PLN
1594368;80,64;PLN
1595114;9,33;PLN
1595930;103,19;PLN
1596217;3569,02;PLN
1596225;21327,22;PLN
1596475;122,15;PLN
1596927;87,25;PLN
1597082;230,85;PLN
1598226;8059,28;PLN
1598580;1154,31;PLN
1598649;1604,02;PLN
1598794;326,93;PLN
1603512;159,81;PLN
1603513;152,08;PLN
1603544;448,52;PLN
1603545;447,47;PLN
1603546;447,47;PLN
1603547;447,47;PLN
1603667;27,06;PLN
1603668;19,33;PLN
1603851;169,89;PLN
1603852;287,13;PLN
1604304;372,02;PLN
1604416;482,46;PLN
1604417;1090,15;PLN
1605158;8018,39;PLN
1605666;763,55;PLN
1606621;8944,68;PLN
1607166;92,72;PLN
1607167;58,85;PLN
1607168;58,85;PLN
1607169;58,85;PLN
1607657;167,82;PLN
1607658;1109,19;PLN
1607659;1020,77;PLN
1607660;823,94;PLN
1607680;826,61;PLN
1607681;1259,22;PLN
1607682;1259,22;PLN
1607683;102,24;PLN
1607684;832,66;PLN
1607685;1250,06;PLN
1608133;432,95;PLN
1608337;3963,11;PLN
1609060;49,22;PLN
1610306;387,76;PLN
1611095;180,72;PLN
1611096;271,58;PLN
1611114;229,72;PLN
1611764;1220,92;PLN
1613482;81,44;PLN
1613483;89,52;PLN
1615065;460,18;PLN
1615714;274,28;PLN
1615785;299,36;PLN
1615787;497,17;PLN
1615788;721,16;PLN
1615789;975,76;PLN
1615790;975,76;PLN
1615791;975,76;PLN
1616229;41,25;PLN
1616231;41,25;PLN
1616232;41,25;PLN
1616234;41,25;PLN
1616236;28,65;PLN
1616237;60,69;PLN
1616238;128,48;PLN
1616239;85,67;PLN
1616245;66,39;PLN
1616246;47,39;PLN
1616247;80,80;PLN
1616248;61,93;PLN
1616249;46,00;PLN
1616250;40,54;PLN
1616545;2308,61;PLN
1617916;82,87;PLN
1617918;43,92;PLN
1617920;43,92;PLN
1617922;43,92;PLN
1621921;198,44;PLN
1621922;240,46;PLN
1621923;459,89;PLN
1621924;459,89;PLN
1621961;7312,72;PLN
1621975;459,89;PLN
1621976;231,81;PLN
1621977;211,38;PLN
1621978;215,10;PLN
1621981;211,38;PLN
1623567;417,43;PLN
1623568;581,17;PLN
1623569;1514,92;PLN
1623570;456,08;PLN
1623571;626,09;PLN
1625794;1148,47;PLN
1627603;69,30;PLN
1631932;46,30;PLN
1632371;61,79;PLN
1632405;32,55;PLN
1632443;32,55;PLN
1632445;32,07;PLN
1632881;3693,71;PLN
1633286;278,24;PLN
1633755;363,51;PLN
1633774;1548,16;PLN
1633799;467,38;PLN
1634641;535,06;PLN
1636042;277,05;PLN
1636078;561,15;PLN
1636079;561,15;PLN
1636080;1016,92;PLN
1636081;1016,92;PLN
1636082;1019,58;PLN
1636083;1019,58;PLN
1636084;1019,58;PLN
1637381;153,38;PLN
1637382;104,55;PLN
1637383;166,25;PLN
1637384;94,10;PLN
1637385;145,44;PLN
1637386;118,52;PLN
1637387;53,67;PLN
1637388;29,30;PLN
1637389;29,30;PLN
1637390;128,13;PLN
1637391;29,30;PLN
1637415;1019,58;PLN
1637416;564,03;PLN
1637417;562,56;PLN
1637418;564,03;PLN
1637419;564,03;PLN
1637420;561,15;PLN
1637421;562,56;PLN
1637422;561,15;PLN
1637423;561,60;PLN
1637424;562,11;PLN
1637425;1016,92;PLN
1637426;1019,58;PLN
1637427;1019,58;PLN
1637428;1019,58;PLN
1637429;1019,58;PLN
1638270;632,85;PLN
1640202;53,44;PLN
1640957;122,46;PLN
1642016;1266,08;PLN
1642018;1939,68;PLN
1642142;1327,74;PLN
1643060;55,90;PLN
1643253;493,33;PLN
1643284;1385,16;PLN
1643908;17,29;PLN
1643919;23,18;PLN
1643926;26,98;PLN
1646955;325,56;PLN
1646956;598,50;PLN
1647766;189,16;PLN
1647872;502,76;PLN
1647874;463,63;PLN
1648066;502,82;PLN
1648069;502,76;PLN
1648732;2308,58;PLN
1649353;206,89;PLN
1650157;52316,10;PLN
1650567;1939,59;PLN
1650599;113,32;PLN
1650616;7676,67;PLN
1650984;4370,88;PLN
1651225;2343,21;PLN
1651226;2635,00;PLN
1651227;3619,67;PLN
1651228;4349,83;PLN
1651269;6844,89;PLN
1651270;7542,28;PLN
1651271;968,00;PLN
1651272;1613,13;PLN
1651273;2028,36;PLN
1651274;2764,03;PLN
1651275;3560,40;PLN
1651277;2343,32;PLN
1651278;2653,69;PLN
1651279;4113,97;PLN
1651282;1142,34;PLN
1651283;1860,60;PLN
1651284;1285,73;PLN
1651286;1795,15;PLN
1656089;522,89;PLN
1660638;396,21;PLN
1660644;165,30;PLN
1660645;132,07;PLN
1661535;416,74;PLN
1661924;794,03;PLN
1662025;508,48;PLN
1662059;162,62;PLN
1662391;703,43;PLN
1662392;703,43;PLN
1662393;680,08;PLN
1662394;585,39;PLN
1662630;187,87;PLN
1662631;187,87;PLN
1662632;187,87;PLN
1662633;563,78;PLN
1662636;597,81;PLN
1662637;563,43;PLN
1662638;563,43;PLN
1662639;563,43;PLN
1662640;751,60;PLN
1662650;40,53;PLN
1662651;187,87;PLN
1662652;333,68;PLN
1662877;1034,51;PLN
1662878;853,15;PLN
1662879;817,90;PLN
1662880;817,90;PLN
1662881;817,90;PLN
1663646;177,69;PLN
1663647;234,35;PLN
1663648;234,35;PLN
1663649;234,35;PLN
1663650;279,27;PLN
1663651;333,68;PLN
1663652;333,68;PLN
1664024;81,27;PLN
1665913;331,54;PLN
1666416;557,24;PLN
1666417;2503,99;PLN
1666780;924,53;PLN
1667020;58,52;PLN
1667300;1024,57;PLN
1667406;10,73;PLN
1671653;295,30;PLN
1672625;1070,37;PLN
1672803;1327,43;PLN
1674867;245,77;PLN
1674868;245,77;PLN
1674869;101,42;PLN
1674870;156,67;PLN
1674871;105,88;PLN
1674872;105,88;PLN
1674886;167,68;PLN
1674887;119,13;PLN
1674888;115,70;PLN
1674889;119,13;PLN
1674915;105,88;PLN
1677202;103,93;PLN
1677203;115,43;PLN
1677204;218,63;PLN
1678499;103,93;PLN
1680296;46,16;PLN
1680914;478,67;PLN
1681056;46,16;PLN
1681057;80,84;PLN
1681386;35,10;PLN
1681387;35,10;PLN
1682901;519,62;PLN
1683066;635,49;PLN
1684122;536,56;PLN
1684622;4359,11;PLN
1684850;13487,29;PLN
1686594;62,52;PLN
1686922;82,42;PLN
1687226;62,52;PLN
1687228;61,34;PLN
1687230;147,54;PLN
1690655;39,25;PLN
1692153;73,14;PLN
1693167;1812,18;PLN
1694078;2606,86;PLN
1694632;1894,06;PLN
1694692;631,24;PLN
1694929;1771,73;PLN
1694934;1771,73;PLN
1694939;1839,70;PLN
1694941;1894,06;PLN
1694949;638,84;PLN
1694957;1839,70;PLN
1695164;15,32;PLN
1695743;1055,11;PLN
1695815;1871,52;PLN
1695816;1695,92;PLN
1695817;1894,06;PLN
1696687;837,07;PLN
1696694;890,44;PLN
1696697;1084,84;PLN
1697507;106,39;PLN
1698203;142,61;PLN
1698883;5830,85;PLN
1698886;2183,04;PLN
1700940;229,91;PLN
1701648;485,81;PLN
1701649;258,21;PLN
1701650;420,03;PLN
1706723;177,91;PLN
1710228;348,05;PLN
1710237;309,63;PLN
1710856;1309,90;PLN
1711236;3215,55;PLN
1713592;584,90;PLN
1713667;682,85;PLN
1717283;10124,02;PLN
1717317;810,33;PLN
1717378;149,53;PLN
1728105;4081,05;PLN
1733470;222,05;PLN
1733471;46,83;PLN
1733774;96,39;PLN
1734031;3145,61;PLN
1734366;67,58;PLN
1734664;419,00;PLN
1734705;522,28;PLN
1734706;822,03;PLN
1734815;794,03;PLN
1734847;822,03;PLN
1735021;1613,19;PLN
1735022;1603,24;PLN
1735033;243,93;PLN
1735229;287,50;PLN
1735385;697,40;PLN
1735887;426,30;PLN
1736936;7926,77;PLN
1737233;352,96;PLN
1737354;431,38;PLN
1738173;35,15;PLN
1738644;129,35;PLN
1739414;159,41;PLN
1740273;133,59;PLN
1740709;1494,90;PLN
1741701;368,05;PLN
1741702;395,50;PLN
1741703;382,37;PLN
1741704;382,42;PLN
1742145;95,08;PLN
1742309;37106,97;PLN
1742524;833,71;PLN
1743155;1058,41;PLN
1743928;892,16;PLN
1743929;1111,00;PLN
1744164;7,65;PLN
1746096;516,85;PLN
1746185;246,23;PLN
1749565;1265,54;PLN
1749588;365,38;PLN
1749589;362,81;PLN
1749590;364,20;PLN
1749591;361,65;PLN
1749804;4636,77;PLN
1750712;657,35;PLN
1751563;6,43;PLN
1752158;5309,16;PLN
1752981;765,42;PLN
1753095;1690,59;PLN
1753157;463,94;PLN
1753375;307,37;PLN
1753377;821,73;PLN
1753378;794,45;PLN
1753379;821,73;PLN
1753380;1379,38;PLN
1753381;1379,38;PLN
1753382;1379,38;PLN
1753383;408,73;PLN
1753384;609,73;PLN
1753385;630,67;PLN
1753386;630,67;PLN
1753387;388,21;PLN
1753388;216,58;PLN
1753389;889,86;PLN
1753391;102,52;PLN
1753392;655,26;PLN
1753393;418,88;PLN
1753632;69,30;PLN
1753679;7600,56;PLN
1753682;16117,88;PLN
1756777;174,02;PLN
1756778;307,79;PLN
1758592;1051,25;PLN
1758604;834,42;PLN
1759058;872,38;PLN
1759059;562,18;PLN
1759179;898,16;PLN
1759428;872,38;PLN
1759566;1423,70;PLN
1759567;755,39;PLN
1759568;1423,70;PLN
1759570;1423,70;PLN
1759801;367,99;PLN
1760717;806,93;PLN
1760736;135,61;PLN
1761406;1202,08;PLN
1762584;499,87;PLN
1762592;36,92;PLN
1762679;1015,41;PLN
1762680;1871,40;PLN
1762681;1741,25;PLN
1762755;125,02;PLN
1763437;5975,03;PLN
1763473;269,87;PLN
1763950;4242,27;PLN
1765310;82,44;PLN
1767245;1613,86;PLN
1767718;142,71;PLN
1768337;602,39;PLN
1768395;27859,63;PLN
1768596;40527,38;PLN
1768952;101332,44;PLN
1769906;781,25;PLN
1770108;4119,01;PLN
1771311;357,66;PLN
1772988;56995,36;PLN
1772989;165085,47;PLN
1773345;107,35;PLN
