ProductId	ManufPartNo	Brand	Description	Price	Stock	Category1	Category2	EAN	Status	ReleaseDate
4924042	844575	COREL	Pinnacle Studio 22 Plus / Win 7 64 bits/8.1 64 bits/WIN 10 64 bits	"260.79"	9876	Utilities Software			Live	
4935883	845422	VS EVIL	The Banner Saga 3 Survival Mode - DLC - Mac, Win - download - ESD - Klawisz aktywacji musi byæ u¿yty na wa¿nym koncie Steam	"14.40"	9876	Games			Live	9/25/2018 12:00:00 AM CET
4938058	845920	PARADOXINT	BattleTech Mercenary Collection - Mac, Win - ESD - Klawisz aktywacji musi byæ u¿yty na wa¿nym koncie Steam - angielski	"252.02"	9876	Games			Live	10/18/2018 12:00:00 AM CET
4938059	845764	PARADOXINT	Shadowrun Returns - Mac, Win, Linux - ESD - Klawisz aktywacji musi byæ u¿yty na wa¿nym koncie Steam - angielski	"42.36"	9876	Games			Live	7/25/2013 12:00:00 AM CET
4938411	845885	PARADOXINT	BattleTech Season Pass - DLC - Mac, Win - ESD - Klawisz aktywacji musi byæ u¿yty na wa¿nym koncie Steam - angielski	"140.04"	9876	Games			Live	10/18/2018 12:00:00 AM CET
4939991	846195	PARADOXINT	Shadowrun Dragonfall - Directors Cut - Mac, Win, Linux - ESD - Klawisz aktywacji musi byæ u¿yty na wa¿nym koncie Steam - angielski	"42.36"	9876	Games			Live	9/18/2014 12:00:00 AM CET
4969051	846809	PARADOXINT	Crusader Kings II: Holy Fury - DLC - Mac, Win, Linux - ESD - Klawisz aktywacji musi byæ u¿yty na wa¿nym koncie Steam - angielski	"56.56"	9876	Games			Live	11/13/2018 12:00:00 AM CET
4975801	846973	PARADOXINT	Surviving Mars Space Race Plus/ Win 7 64 bits/Linux/Mac OS X	"56.56"	9876	Games			Live	11/15/2018 12:00:00 AM CET
4982732	847102	BANDAINAMC	Jump Force - Deluxe Edition	"268.92"	9876	Games			Live	2/15/2019 12:00:00 AM CET
4991253	ESDBGPPM110WW	BULLGUARD	BullGuard Premium Protection 2017 - 1Y/10 Device Multi Device License	"80.24"	9876	Utilities Software			Live	
4991490	ESDBGISM23WW	BULLGUARD	BullGuard Internet Security 2018 - 1YR+ 1 YR FREE/3 Device MDL	"44.36"	9876	Utilities Software			Live	
4995444	838555	THQ	Darksiders III	"170.65"	9876	Games			Live	11/27/2018 12:00:00 AM CET
4999541	843190	BANDAINAMC	SoulCalibur VI - Deluxe Edition	"268.92"	9876	Games			Live	10/19/2018 12:00:00 AM CET
5005966	ABC-11111	Microsoft	Act Key/Office 2013 Test Product	"0.04"	9876	Utilities Software			Live	
